Title,Operation,Value,Date,Path,Name,Module,Session,Mark,IdList,entity,Bonder,Milliseconds
Feed One Die,Dialog Item,,2022-07-21 02:27:57.940,,L1 MT,,ADL_P282_270UM,80187,,TCB712,2,940
Feed One Die,Dialog Item,,2022-07-21 02:48:10.077,,L1 MT,,ADL_P282_270UM,80187,,TCB712,2,77
Feed One Die,Dialog Item,,2022-07-20 23:17:08.820,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,820
Feed One Die,Dialog Item,,2022-07-21 01:03:52.800,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,800
Feed One Die,Dialog Item,,2022-07-21 01:36:10.517,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,517
Feed One Die,Dialog Item,,2022-07-22 00:02:49.297,,L1 MT,,ADL_P282_270UM,80187,,TCB712,1,297
Feed One Die,Dialog Item,,2022-07-22 02:01:47.183,,linman,,ADL_P282_270UM,80187,,TCB712,2,183
Feed One Die,Dialog Item,,2022-07-21 19:24:37.070,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,70
Feed One Die,Dialog Item,,2022-07-21 23:28:20.057,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,57
Feed One Die,Dialog Item,,2022-07-22 05:52:33.100,,L1 MT,,ADL_P282_270UM,80187,,TCB712,3,100
Feed One Die,Dialog Item,,2022-07-21 20:48:13.960,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,960
Feed One Die,Dialog Item,,2022-07-22 00:31:15.753,,chudeju,,ADL_P282_270UM,80592,,TCB712,4,753
Feed One Die,Dialog Item,,2022-07-22 00:33:25.303,,chudeju,,ADL_P282_270UM,80592,,TCB712,4,303
Feed One Die,Dialog Item,,2022-07-22 05:42:07.510,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,510
Feed One Die,Dialog Item,,2022-07-22 06:23:25.187,,L1 MT,,ADL_P282_270UM,80187,,TCB712,4,187
